"filename", "language", "Go", "Markdown", "YAML", "Go Module File", "Go Checksum File", "Shell Script", "C", "comment", "blank", "total"
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\shift_op_4.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\shift_op_5.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\shift_op_x.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\shift_op_y.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\shift_op_z.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\si_exponents.go", "Go", 111, 0, 0, 0, 0, 0, 0, 0, 5, 116
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\sign_extend.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\src_addr_4.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\src_addr_5.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\src_addr_x.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\src_addr_y.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\src_addr_z.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\static_address_offsets.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\static_record_layout.go", "Go", 16, 0, 0, 0, 0, 0, 0, 11, 4, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\status_string_ref.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\step_size.go", "Go", 32, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\structure_component.go", "Go", 79, 0, 0, 0, 0, 0, 0, 0, 5, 84
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\sub_function.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\sub_group.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\supplier.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\symbol_link.go", "Go", 45, 0, 0, 0, 0, 0, 0, 0, 6, 51
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\symbol_type_link.go", "Go", 24, 0, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\system_constant.go", "Go", 38, 0, 0, 0, 0, 0, 0, 0, 5, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\token_generator.go", "Go", 277, 0, 0, 0, 0, 0, 0, 47, 26, 350
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\tokens.go", "Go", 504, 0, 0, 0, 0, 0, 0, 112, 3, 619
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\transformer.go", "Go", 98, 0, 0, 0, 0, 0, 0, 2, 5, 105
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\transformer_in_object.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\transformer_out_object.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\type_def_axis.go", "Go", 164, 0, 0, 0, 0, 0, 0, 0, 5, 169
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\type_def_blob.go", "Go", 62, 0, 0, 0, 0, 0, 0, 0, 5, 67
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\type_def_characteristic.go", "Go", 190, 0, 0, 0, 0, 0, 0, 0, 5, 195
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\type_def_measurement.go", "Go", 178, 0, 0, 0, 0, 0, 0, 0, 5, 183
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\type_def_structure.go", "Go", 88, 0, 0, 0, 0, 0, 0, 0, 5, 93
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\unit.go", "Go", 81, 0, 0, 0, 0, 0, 0, 0, 5, 86
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\unit_conversion.go", "Go", 51, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\user.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\user_rights.go", "Go", 53, 0, 0, 0, 0, 0, 0, 0, 5, 58
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_address.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_characteristic.go", "Go", 51, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_criterion.go", "Go", 63, 0, 0, 0, 0, 0, 0, 0, 5, 68
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_forbidden_comb.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 5, 49
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_measurement.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_naming.go", "Go", 29, 0, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_selection_characteristic.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\var_separator.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\variant_coding.go", "Go", 77, 0, 0, 0, 0, 0, 0, 0, 5, 82
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\version.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\virtual.go", "Go", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\user0\Documents\GitHub\calibrationReader\a2l\virtual_characteristic.go", "Go", 39, 0, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\user0\Documents\GitHub\calibrationReader\axis_pts.go", "Go", 136, 0, 0, 0, 0, 0, 0, 5, 8, 149
"c:\Users\user0\Documents\GitHub\calibrationReader\calib_data.go", "Go", 536, 0, 0, 0, 0, 0, 0, 53, 31, 620
"c:\Users\user0\Documents\GitHub\calibrationReader\calib_data_test.go", "Go", 52, 0, 0, 0, 0, 0, 0, 3, 5, 60
"c:\Users\user0\Documents\GitHub\calibrationReader\characteristic_values.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\user0\Documents\GitHub\calibrationReader\fnc_values.go", "Go", 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\user0\Documents\GitHub\calibrationReader\go.mod", "Go Module File", 0, 0, 0, 6, 0, 0, 0, 0, 3, 9
"c:\Users\user0\Documents\GitHub\calibrationReader\go.sum", "Go Checksum File", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\user0\Documents\GitHub\calibrationReader\ihex32\data.go", "Go", 5, 0, 0, 0, 0, 0, 0, 3, 2, 10
"c:\Users\user0\Documents\GitHub\calibrationReader\ihex32\hex.go", "Go", 228, 0, 0, 0, 0, 0, 0, 32, 19, 279
"c:\Users\user0\Documents\GitHub\calibrationReader\ihex32\hex_test.go", "Go", 92, 0, 0, 0, 0, 0, 0, 4, 8, 104
"c:\Users\user0\Documents\GitHub\calibrationReader\ihex32\record.go", "Go", 164, 0, 0, 0, 0, 0, 0, 32, 12, 208
"c:\Users\user0\Documents\GitHub\calibrationReader\ihex32\tokens.go", "Go", 4, 0, 0, 0, 0, 0, 0, 5, 5, 14
"c:\Users\user0\Documents\GitHub\calibrationReader\offset_distance_op.go", "Go", 32, 0, 0, 0, 0, 0, 0, 1, 4, 37
"c:\Users\user0\Documents\GitHub\calibrationReader\record_manager.go", "Go", 210, 0, 0, 0, 0, 0, 0, 10, 11, 231
"c:\Users\user0\Documents\GitHub\calibrationReader\srec19\data.go", "Go", 5, 0, 0, 0, 0, 0, 0, 3, 2, 10
"c:\Users\user0\Documents\GitHub\calibrationReader\srec19\hex.go", "Go", 221, 0, 0, 0, 0, 0, 0, 30, 17, 268
"c:\Users\user0\Documents\GitHub\calibrationReader\srec19\hex_test.go", "Go", 93, 0, 0, 0, 0, 0, 0, 3, 8, 104
"c:\Users\user0\Documents\GitHub\calibrationReader\srec19\record.go", "Go", 126, 0, 0, 0, 0, 0, 0, 29, 10, 165
"c:\Users\user0\Documents\GitHub\calibrationReader\srec19\tokens.go", "Go", 3, 0, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\README.md", "Markdown", 0, 30, 0, 0, 0, 0, 0, 0, 19, 49
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\colorable_appengine.go", "Go", 24, 0, 0, 0, 0, 0, 0, 6, 9, 39
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\colorable_others.go", "Go", 24, 0, 0, 0, 0, 0, 0, 6, 9, 39
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\colorable_windows.go", "Go", 991, 0, 0, 0, 0, 0, 0, 12, 45, 1048
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\go.mod", "Go Module File", 0, 0, 0, 6, 0, 0, 0, 0, 3, 9
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\go.sum", "Go Checksum File", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\go.test.sh", "Shell Script", 0, 0, 0, 0, 0, 9, 0, 1, 3, 13
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-colorable\noncolorable.go", "Go", 48, 0, 0, 0, 0, 0, 0, 3, 7, 58
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\README.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 16, 51
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\doc.go", "Go", 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\go.mod", "Go Module File", 0, 0, 0, 3, 0, 0, 0, 0, 3, 6
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\go.sum", "Go Checksum File", 0, 0, 0, 0, 2, 0, 0, 0, 1, 3
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\go.test.sh", "Shell Script", 0, 0, 0, 0, 0, 9, 0, 1, 3, 13
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\isatty_bsd.go", "Go", 9, 0, 0, 0, 0, 0, 0, 6, 5, 20
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\isatty_others.go", "Go", 7, 0, 0, 0, 0, 0, 0, 6, 4, 17
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\isatty_plan9.go", "Go", 14, 0, 0, 0, 0, 0, 0, 5, 5, 24
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\isatty_solaris.go", "Go", 11, 0, 0, 0, 0, 0, 0, 6, 5, 22
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\isatty_tcgets.go", "Go", 9, 0, 0, 0, 0, 0, 0, 6, 5, 20
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\mattn\go-isatty\isatty_windows.go", "Go", 91, 0, 0, 0, 0, 0, 0, 15, 20, 126
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\README.md", "Markdown", 0, 520, 0, 0, 0, 0, 0, 0, 197, 717
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\_config.yml", "YAML", 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\array.go", "Go", 168, 0, 0, 0, 0, 0, 0, 38, 35, 241
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\console.go", "Go", 370, 0, 0, 0, 0, 0, 0, 20, 57, 447
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\context.go", "Go", 296, 0, 0, 0, 0, 0, 0, 72, 66, 434
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\ctx.go", "Go", 29, 0, 0, 0, 0, 0, 0, 16, 7, 52
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\encoder.go", "Go", 54, 0, 0, 0, 0, 0, 0, 0, 3, 57
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\encoder_cbor.go", "Go", 25, 0, 0, 0, 0, 0, 0, 7, 11, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\encoder_json.go", "Go", 25, 0, 0, 0, 0, 0, 0, 4, 11, 40
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\event.go", "Go", 582, 0, 0, 0, 0, 0, 0, 122, 77, 781
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\fields.go", "Go", 270, 0, 0, 0, 0, 0, 0, 2, 6, 278
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\globals.go", "Go", 66, 0, 0, 0, 0, 0, 0, 47, 30, 143
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\go.mod", "Go Module File", 0, 0, 0, 8, 0, 0, 0, 0, 3, 11
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\go.sum", "Go Checksum File", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\go112.go", "Go", 2, 0, 0, 0, 0, 0, 0, 3, 3, 8
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\hook.go", "Go", 50, 0, 0, 0, 0, 0, 0, 8, 7, 65
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\cbor\README.md", "Markdown", 0, 45, 0, 0, 0, 0, 0, 0, 12, 57
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\cbor\base.go", "Go", 9, 0, 0, 0, 0, 0, 0, 7, 4, 20
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\cbor\cbor.go", "Go", 71, 0, 0, 0, 0, 0, 0, 12, 19, 102
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\cbor\decode_stream.go", "Go", 539, 0, 0, 0, 0, 0, 0, 32, 44, 615
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\cbor\string.go", "Go", 73, 0, 0, 0, 0, 0, 0, 10, 13, 96
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\cbor\time.go", "Go", 77, 0, 0, 0, 0, 0, 0, 8, 9, 94
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\cbor\types.go", "Go", 391, 0, 0, 0, 0, 0, 0, 45, 42, 478
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\json\base.go", "Go", 9, 0, 0, 0, 0, 0, 0, 7, 4, 20
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\json\bytes.go", "Go", 69, 0, 0, 0, 0, 0, 0, 12, 5, 86
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\json\string.go", "Go", 105, 0, 0, 0, 0, 0, 0, 35, 10, 150
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\json\time.go", "Go", 96, 0, 0, 0, 0, 0, 0, 9, 9, 114
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\internal\json\types.go", "Go", 290, 0, 0, 0, 0, 0, 0, 74, 42, 406
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\log.go", "Go", 261, 0, 0, 0, 0, 0, 0, 181, 35, 477
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\log\log.go", "Go", 63, 0, 0, 0, 0, 0, 0, 47, 22, 132
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\not_go112.go", "Go", 2, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\sampler.go", "Go", 99, 0, 0, 0, 0, 0, 0, 22, 14, 135
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\syslog.go", "Go", 58, 0, 0, 0, 0, 0, 0, 13, 10, 81
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\rs\zerolog\writer.go", "Go", 113, 0, 0, 0, 0, 0, 0, 19, 23, 155
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\x448\float16\.travis.yml", "YAML", 0, 0, 9, 0, 0, 0, 0, 0, 5, 14
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\x448\float16\README.md", "Markdown", 0, 100, 0, 0, 0, 0, 0, 0, 34, 134
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\x448\float16\float16.go", "Go", 166, 0, 0, 0, 0, 0, 0, 82, 55, 303
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\github.com\x448\float16\go.mod", "Go Module File", 0, 0, 0, 2, 0, 0, 0, 0, 2, 4
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\internal\unsafeheader\unsafeheader.go", "Go", 13, 0, 0, 0, 0, 0, 0, 13, 5, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\README.md", "Markdown", 0, 138, 0, 0, 0, 0, 0, 0, 47, 185
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\affinity_linux.go", "Go", 57, 0, 0, 0, 0, 0, 0, 14, 16, 87
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\aliases.go", "Go", 5, 0, 0, 0, 0, 0, 0, 6, 5, 16
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\bluetooth_linux.go", "Go", 25, 0, 0, 0, 0, 0, 0, 6, 6, 37
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\cap_freebsd.go", "Go", 148, 0, 0, 0, 0, 0, 0, 20, 29, 197
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\constants.go", "Go", 6, 0, 0, 0, 0, 0, 0, 5, 4, 15
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_aix_ppc.go", "Go", 10, 0, 0, 0, 0, 0, 0, 11, 7, 28
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_aix_ppc64.go", "Go", 12, 0, 0, 0, 0, 0, 0, 11, 7, 30
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_darwin.go", "Go", 10, 0, 0, 0, 0, 0, 0, 9, 6, 25
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_dragonfly.go", "Go", 10, 0, 0, 0, 0, 0, 0, 15, 6, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_freebsd.go", "Go", 10, 0, 0, 0, 0, 0, 0, 15, 6, 31
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_linux.go", "Go", 18, 0, 0, 0, 0, 0, 0, 19, 6, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_netbsd.go", "Go", 15, 0, 0, 0, 0, 0, 0, 9, 6, 30
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_openbsd.go", "Go", 15, 0, 0, 0, 0, 0, 0, 9, 6, 30
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\dev_zos.go", "Go", 10, 0, 0, 0, 0, 0, 0, 13, 7, 30
